species_name,siteID,year,ba,trees,reg,dbh,growth,n_at_risk,n_died,mort,species
Tsuga heterophylla,123,2,0,0,0,,,0,0,,6
Tsuga mertensiana,123,2,0.176269597522344,2.5,0,26.2607777777778,0.0699001401478056,15,5,0.333333333333333,7
Lithocarpus densiflorus,123,2,0,0,0,,,0,0,,8
Alnus rubra,123,2,0,0,0,,,0,0,,9
Abies amabilis,123,2,0,0,0,,,0,0,,10
other,123,2,0.586529108279727,3,0,40.0931944444444,0.0898040766485121,12,0,0,11
Pseudotsuga menziesii,124,1,0,0,0,,,0,0,,1
Pinus ponderosa,124,1,0,0,0,,,0,0,,2
Pinus contorta,124,1,0.274526511562838,9.75,95.8333333333333,17.5804285714286,0.153891751946757,17,1,0.0588235294117647,3
Abies concolor,124,1,0,0,0,,,0,0,,4
Abies grandis,124,1,0,0,0,,,0,0,,5
Tsuga heterophylla,124,1,0,0,0,,,0,0,,6
Tsuga mertensiana,124,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,124,1,0,0,0,,,0,0,,8
Alnus rubra,124,1,0,0,0,,,0,0,,9
Abies amabilis,124,1,0,0,0,,,0,0,,10
other,124,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,124,2,0,0,0,,,0,0,,1
Pinus ponderosa,124,2,0,0,0,,,0,0,,2
Pinus contorta,124,2,0.398432958195247,12.5,45.8333333333333,19.3188388694639,0.192641379926589,38,3,0.0789473684210526,3
Abies concolor,124,2,0,0,0,,,0,0,,4
Abies grandis,124,2,0,0,0,,,0,0,,5
Tsuga heterophylla,124,2,0,0,0,,,0,0,,6
Tsuga mertensiana,124,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,124,2,0,0,0,,,0,0,,8
Alnus rubra,124,2,0,0,0,,,0,0,,9
Abies amabilis,124,2,0,0,0,,,0,0,,10
other,124,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,125,1,0,0,0,,,0,0,,1
Pinus ponderosa,125,1,0,0,0,,,0,0,,2
Pinus contorta,125,1,0.293946075699249,14,145.833333333333,16.1866791666667,0.347857663251579,16,0,0,3
Abies concolor,125,1,0,0,0,,,0,0,,4
Abies grandis,125,1,0,0,0,,,0,0,,5
Tsuga heterophylla,125,1,0,0,0,,,0,0,,6
Tsuga mertensiana,125,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,125,1,0,0,0,,,0,0,,8
Alnus rubra,125,1,0,0,0,,,0,0,,9
Abies amabilis,125,1,0,0,0,,,0,0,,10
other,125,1,0.0179387115287492,0.25,0,30.226,0.0530973451327432,1,0,0,11
Pseudotsuga menziesii,125,2,0,0,0,,,0,0,,1
Pinus ponderosa,125,2,0,0,0,,,0,0,,2
Pinus contorta,125,2,0.498000977837905,20,91.6666666666667,17.73114160401,0.183335971869581,53,0,0,3
Abies concolor,125,2,0,0,0,,,0,0,,4
Abies grandis,125,2,0,0,0,,,0,0,,5
Tsuga heterophylla,125,2,0,0,0,,,0,0,,6
Tsuga mertensiana,125,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,125,2,0,0,0,,,0,0,,8
Alnus rubra,125,2,0,0,0,,,0,0,,9
Abies amabilis,125,2,0,0,0,,,0,0,,10
other,125,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,126,1,0,0,0,,,0,0,,1
Pinus ponderosa,126,1,0.401577078103047,4,12.5,40.4786041666667,0.187647524962888,13,0,0,2
Pinus contorta,126,1,0,0,0,,,0,0,,3
Abies concolor,126,1,0,0,0,,,0,0,,4
Abies grandis,126,1,0,0,0,,,0,0,,5
Tsuga heterophylla,126,1,0,0,0,,,0,0,,6
Tsuga mertensiana,126,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,126,1,0,0,0,,,0,0,,8
Alnus rubra,126,1,0,0,0,,,0,0,,9
Abies amabilis,126,1,0,0,0,,,0,0,,10
other,126,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,126,2,0,0,0,,,0,0,,1
Pinus ponderosa,126,2,0.488949915492526,4,0,44.4314791666667,0.10394976159372,16,0,0,2
Pinus contorta,126,2,0,0,0,,,0,0,,3
Abies concolor,126,2,0,0,0,,,0,0,,4
Abies grandis,126,2,0,0,0,,,0,0,,5
Tsuga heterophylla,126,2,0,0,0,,,0,0,,6
Tsuga mertensiana,126,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,126,2,0,0,0,,,0,0,,8
Alnus rubra,126,2,0,0,0,,,0,0,,9
Abies amabilis,126,2,0,0,0,,,0,0,,10
other,126,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,127,1,0,0,0,,,0,0,,1
Pinus ponderosa,127,1,0.189075362287836,0.5,0,69.342,0.0203146853146854,3,1,0.333333333333333,2
Pinus contorta,127,1,0.0328359114142156,0.25,0,40.894,0.00624999999999987,1,0,0,3
Abies concolor,127,1,3.08465145128439,13,16.6666666666667,49.5817536630037,0.0563904248789594,51,3,0.0588235294117647,4
Abies grandis,127,1,0,0,0,,,0,0,,5
Tsuga heterophylla,127,1,0,0,0,,,0,0,,6
Tsuga mertensiana,127,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,127,1,0,0,0,,,0,0,,8
Alnus rubra,127,1,0,0,0,,,0,0,,9
Abies amabilis,127,1,0,0,0,,,0,0,,10
other,127,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,127,2,0,0,0,,,0,0,,1
Pinus ponderosa,127,2,0.189793620139457,0.5,0,69.469,0.00176678445229672,2,0,0,2
Pinus contorta,127,2,0.0336567775303535,0.25,0,41.402,0.0124223602484472,1,0,0,3
Abies concolor,127,2,3.60428503817367,14.5,50,51.0413271367522,0.0504197277053041,48,2,0.0416666666666667,4
Abies grandis,127,2,0,0,0,,,0,0,,5
Tsuga heterophylla,127,2,0,0,0,,,0,0,,6
Tsuga mertensiana,127,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,127,2,0,0,0,,,0,0,,8
Alnus rubra,127,2,0,0,0,,,0,0,,9
Abies amabilis,127,2,0,0,0,,,0,0,,10
other,127,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,128,1,0,0,0,,,0,0,,1
Pinus ponderosa,128,1,0.824304126383623,2.75,4.16666666666667,62.6639166666667,0.0210707281687135,10,0,0,2
Pinus contorta,128,1,0,0,0,,,0,0,,3
Abies concolor,128,1,0,0,0,,,0,0,,4
Abies grandis,128,1,0,0,0,,,0,0,,5
Tsuga heterophylla,128,1,0,0,0,,,0,0,,6
Tsuga mertensiana,128,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,128,1,0,0,0,,,0,0,,8
Alnus rubra,128,1,0,0,0,,,0,0,,9
Abies amabilis,128,1,0,0,0,,,0,0,,10
other,128,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,128,2,0,0,0,,,0,0,,1
Pinus ponderosa,128,2,0.739321681526786,2.25,0,64.80175,0.0167191429045907,10,1,0.1,2
Pinus contorta,128,2,0,0,0,,,0,0,,3
Abies concolor,128,2,0,0,0,,,0,0,,4
Abies grandis,128,2,0,0,0,,,0,0,,5
Tsuga heterophylla,128,2,0,0,0,,,0,0,,6
Tsuga mertensiana,128,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,128,2,0,0,0,,,0,0,,8
Alnus rubra,128,2,0,0,0,,,0,0,,9
Abies amabilis,128,2,0,0,0,,,0,0,,10
other,128,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,129,1,0,0,0,,,0,0,,1
Pinus ponderosa,129,1,0,0,0,,,0,0,,2
Pinus contorta,129,1,0.109740172285541,2.75,8.33333333333333,22.3562333333333,0.069585611246114,10,1,0.1,3
Abies concolor,129,1,0.00486945887412695,0.25,4.16666666666667,15.748,,0,0,,4
Abies grandis,129,1,0,0,0,,,0,0,,5
Tsuga heterophylla,129,1,0,0,0,,,0,0,,6
Tsuga mertensiana,129,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,129,1,0,0,0,,,0,0,,8
Alnus rubra,129,1,0,0,0,,,0,0,,9
Abies amabilis,129,1,0,0,0,,,0,0,,10
other,129,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,129,2,0,0,0,,,0,0,,1
Pinus ponderosa,129,2,0,0,0,,,0,0,,2
Pinus contorta,129,2,0.180069903615576,6.25,54.1666666666667,18.1386238095238,0.0706578113441181,11,0,0,3
Abies concolor,129,2,0.00851775272362894,0.25,0,20.828,0.32258064516129,1,0,0,4
Abies grandis,129,2,0,0,0,,,0,0,,5
Tsuga heterophylla,129,2,0,0,0,,,0,0,,6
Tsuga mertensiana,129,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,129,2,0,0,0,,,0,0,,8
Alnus rubra,129,2,0,0,0,,,0,0,,9
Abies amabilis,129,2,0,0,0,,,0,0,,10
other,129,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,130,1,0,0,0,,,0,0,,1
Pinus ponderosa,130,1,0,0,0,,,0,0,,2
Pinus contorta,130,1,0,0,0,,,0,0,,3
Abies concolor,130,1,1.14554906751925,3,4.16666666666667,67.1124444444444,0.0808626501097194,11,0,0,4
Abies grandis,130,1,0,0,0,,,0,0,,5
Tsuga heterophylla,130,1,0,0,0,,,0,0,,6
Tsuga mertensiana,130,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,130,1,0,0,0,,,0,0,,8
Alnus rubra,130,1,0,0,0,,,0,0,,9
Abies amabilis,130,1,0,0,0,,,0,0,,10
other,130,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,130,2,0,0,0,,,0,0,,1
Pinus ponderosa,130,2,0,0,0,,,0,0,,2
Pinus contorta,130,2,0,0,0,,,0,0,,3
Abies concolor,130,2,1.37638345992821,3.5,8.33333333333333,62.4593055555556,0.077531289138049,12,0,0,4
Abies grandis,130,2,0,0,0,,,0,0,,5
Tsuga heterophylla,130,2,0,0,0,,,0,0,,6
Tsuga mertensiana,130,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,130,2,0,0,0,,,0,0,,8
Alnus rubra,130,2,0,0,0,,,0,0,,9
Abies amabilis,130,2,0,0,0,,,0,0,,10
other,130,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,131,1,0.924874160066197,7,0,40.481753968254,0.0800322284591103,36,7,0.194444444444444,1
Pinus ponderosa,131,1,0,0,0,,,0,0,,2
Pinus contorta,131,1,0,0,0,,,0,0,,3
Abies concolor,131,1,0,0,0,,,0,0,,4
Abies grandis,131,1,0,0,0,,,0,0,,5
Tsuga heterophylla,131,1,0.160004287443315,1.75,0,35.7505,0.0542237003341867,6,0,0,6
Tsuga mertensiana,131,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,131,1,0,0,0,,,0,0,,8
Alnus rubra,131,1,0,0,0,,,0,0,,9
Abies amabilis,131,1,0,0,0,,,0,0,,10
other,131,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,131,2,1.04407582775519,6.5,0,43.8452380952381,0.0613116094713269,28,2,0.0714285714285714,1
Pinus ponderosa,131,2,0,0,0,,,0,0,,2
Pinus contorta,131,2,0,0,0,,,0,0,,3
Abies concolor,131,2,0,0,0,,,0,0,,4
Abies grandis,131,2,0,0,0,,,0,0,,5
Tsuga heterophylla,131,2,0.175413261882669,1.75,0,37.3591666666667,0.0461550856863574,7,0,0,6
Tsuga mertensiana,131,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,131,2,0,0,0,,,0,0,,8
Alnus rubra,131,2,0,0,0,,,0,0,,9
Abies amabilis,131,2,0,0,0,,,0,0,,10
other,131,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,132,1,0.693929558780535,5.5,33.3333333333333,43.9725954545455,0.130099339443737,12,1,0.0833333333333333,1
Pinus ponderosa,132,1,0,0,0,,,0,0,,2
Pinus contorta,132,1,0,0,0,,,0,0,,3
Abies concolor,132,1,0,0,0,,,0,0,,4
Abies grandis,132,1,0,0,0,,,0,0,,5
Tsuga heterophylla,132,1,0,0,0,,,0,0,,6
Tsuga mertensiana,132,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,132,1,0,0,0,,,0,0,,8
Alnus rubra,132,1,0,0,0,,,0,0,,9
Abies amabilis,132,1,0,0,0,,,0,0,,10
other,132,1,0.160087894177366,2,8.33333333333333,29.24175,0.14951078738217,6,0,0,11
Pseudotsuga menziesii,132,2,0.121436247671809,2,0,27.65425,0.412774294471736,9,1,0.111111111111111,1
Pinus ponderosa,132,2,0,0,0,,,0,0,,2
Pinus contorta,132,2,0,0,0,,,0,0,,3
Abies concolor,132,2,0,0,0,,,0,0,,4
Abies grandis,132,2,0,0,0,,,0,0,,5
Tsuga heterophylla,132,2,0,0,0,,,0,0,,6
Tsuga mertensiana,132,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,132,2,0,0,0,,,0,0,,8
Alnus rubra,132,2,0,0,0,,,0,0,,9
Abies amabilis,132,2,0,0,0,,,0,0,,10
other,132,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,133,1,0.32765479074621,1.5,0,54.3136666666667,0.213199729437677,6,0,0,1
Pinus ponderosa,133,1,0,0,0,,,0,0,,2
Pinus contorta,133,1,0,0,0,,,0,0,,3
Abies concolor,133,1,0,0,0,,,0,0,,4
Abies grandis,133,1,0,0,0,,,0,0,,5
Tsuga heterophylla,133,1,0.40409034719937,3.75,8.33333333333333,33.7185,0.38805748353047,12,0,0,6
Tsuga mertensiana,133,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,133,1,0,0,0,,,0,0,,8
Alnus rubra,133,1,0.0131794615313259,0.25,0,25.908,0.00990099009900991,3,2,0.666666666666667,9
Abies amabilis,133,1,0,0,0,,,0,0,,10
other,133,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,133,2,0.708589872919523,2,8.33333333333333,71.199375,0.167254502668266,6,0,0,1
Pinus ponderosa,133,2,0,0,0,,,0,0,,2
Pinus contorta,133,2,0,0,0,,,0,0,,3
Abies concolor,133,2,0,0,0,,,0,0,,4
Abies grandis,133,2,0,0,0,,,0,0,,5
Tsuga heterophylla,133,2,0.865277759912144,6,37.5,39.1998525641026,0.216552098954087,15,0,0,6
Tsuga mertensiana,133,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,133,2,0,0,0,,,0,0,,8
Alnus rubra,133,2,0,0,0,,,1,1,1,9
Abies amabilis,133,2,0,0,0,,,0,0,,10
other,133,2,0,0,0,,,0,0,,11
Pseudotsuga menziesii,134,1,3.35229560851239,7.25,16.6666666666667,76.8738055555556,0.0379864291512775,25,0,0,1
Pinus ponderosa,134,1,0,0,0,,,0,0,,2
Pinus contorta,134,1,0,0,0,,,0,0,,3
Abies concolor,134,1,0,0,0,,,0,0,,4
Abies grandis,134,1,0,0,0,,,0,0,,5
Tsuga heterophylla,134,1,0.00915240384119855,0.25,0,21.59,0.148648648648649,1,0,0,6
Tsuga mertensiana,134,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,134,1,0,0,0,,,0,0,,8
Alnus rubra,134,1,0,0,0,,,0,0,,9
Abies amabilis,134,1,0,0,0,,,0,0,,10
other,134,1,0.281705289772951,0.5,0,75.057,0.0196264744429882,2,0,0,11
Pseudotsuga menziesii,134,2,3.54137223756892,7.5,8.33333333333333,76.1901222222222,0.023086938560569,28,0,0,1
Pinus ponderosa,134,2,0,0,0,,,0,0,,2
Pinus contorta,134,2,0,0,0,,,0,0,,3
Abies concolor,134,2,0,0,0,,,0,0,,4
Abies grandis,134,2,0,0,0,,,0,0,,5
Tsuga heterophylla,134,2,0.0111931682132637,0.25,0,23.876,0.105882352941177,1,0,0,6
Tsuga mertensiana,134,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,134,2,0,0,0,,,0,0,,8
Alnus rubra,134,2,0,0,0,,,0,0,,9
Abies amabilis,134,2,0,0,0,,,0,0,,10
other,134,2,0.26443036504182,0.5,0,72.136,-0.0523404255319149,2,0,0,11
Pseudotsuga menziesii,135,1,0.475053462878277,2.25,8.33333333333333,47.2228333333333,0.10717100591882,7,0,0,1
Pinus ponderosa,135,1,0.239559895199017,1.25,0,39.878,0.188892840905225,5,0,0,2
Pinus contorta,135,1,0,0,0,,,0,0,,3
Abies concolor,135,1,0,0,0,,,0,0,,4
Abies grandis,135,1,0,0,0,,,0,0,,5
Tsuga heterophylla,135,1,0,0,0,,,0,0,,6
Tsuga mertensiana,135,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,135,1,0,0,0,,,0,0,,8
Alnus rubra,135,1,0,0,0,,,0,0,,9
Abies amabilis,135,1,0,0,0,,,0,0,,10
other,135,1,0,0,0,,,0,0,,11
Pseudotsuga menziesii,135,2,0.539533256362131,2.75,8.33333333333333,43.40225,0.0913706772562284,9,0,0,1
Pinus ponderosa,135,2,0.259842128818592,1,0,48.514,0.112626622771272,5,1,0.2,2
Pinus contorta,135,2,0,0,0,,,0,0,,3
Abies concolor,135,2,0,0,0,,,0,0,,4
Abies grandis,135,2,0,0,0,,,0,0,,5
Tsuga heterophylla,135,2,0,0,0,,,0,0,,6
Tsuga mertensiana,135,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,135,2,0,0,0,,,0,0,,8
Alnus rubra,135,2,0,0,0,,,0,0,,9
Abies amabilis,135,2,0,0,0,,,0,0,,10
other,135,2,0.00853295394800186,0.5,8.33333333333333,14.732,,0,0,,11
Pseudotsuga menziesii,136,1,0.814176310645162,2.25,12.5,67.7799,0.0535008703552592,6,0,0,1
Pinus ponderosa,136,1,0,0,0,,,0,0,,2
Pinus contorta,136,1,0.0234301538334683,0.25,0,34.544,0.00740740740740731,1,0,0,3
Abies concolor,136,1,0,0,0,,,0,0,,4
Abies grandis,136,1,0,0,0,,,0,0,,5
Tsuga heterophylla,136,1,0,0,0,,,0,0,,6
Tsuga mertensiana,136,1,0.327381168707498,5,16.6666666666667,25.8854222222222,0.120552717637374,15,0,0,7
Lithocarpus densiflorus,136,1,0,0,0,,,0,0,,8
Alnus rubra,136,1,0,0,0,,,0,0,,9
Abies amabilis,136,1,0,0,0,,,0,0,,10
other,136,1,0.11077892261769,0.75,4.16666666666667,34.8826666666667,0.142383242014238,1,0,0,11
Pseudotsuga menziesii,136,2,0.997278858523136,2.5,4.16666666666667,70.3453,0.0353641741439402,9,0,0,1
Pinus ponderosa,136,2,0,0,0,,,0,0,,2
Pinus contorta,136,2,0.0234301538334683,0.25,0,34.544,0,1,0,0,3
Abies concolor,136,2,0,0,0,,,0,0,,4
Abies grandis,136,2,0,0,0,,,0,0,,5
Tsuga heterophylla,136,2,0,0,0,,,0,0,,6
Tsuga mertensiana,136,2,0.367982372238883,5.25,4.16666666666667,27.5759333333333,0.0937346700646541,20,0,0,7
Lithocarpus densiflorus,136,2,0,0,0,,,0,0,,8
Alnus rubra,136,2,0,0,0,,,0,0,,9
Abies amabilis,136,2,0,0,0,,,0,0,,10
other,136,2,0.120911805430943,0.75,0,36.9993333333333,0.0834754967188692,3,0,0,11
Pseudotsuga menziesii,137,1,1.84898699214505,2.25,0,95.5145833333333,0.0366644680958736,9,0,0,1
Pinus ponderosa,137,1,0,0,0,,,0,0,,2
Pinus contorta,137,1,0,0,0,,,0,0,,3
Abies concolor,137,1,0,0,0,,,0,0,,4
Abies grandis,137,1,0,0,0,,,0,0,,5
Tsuga heterophylla,137,1,0.262330062540961,2.5,0,35.0237777777778,0.0446463281886681,10,0,0,6
Tsuga mertensiana,137,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,137,1,0,0,0,,,0,0,,8
Alnus rubra,137,1,0.016753016027661,0.25,0,29.21,0,1,0,0,9
Abies amabilis,137,1,0,0,0,,,0,0,,10
other,137,1,1.24277103153368,5.5,16.6666666666667,44.0109978354978,0.046423658031226,18,0,0,11
Pseudotsuga menziesii,137,2,2.54342959224817,3.25,16.6666666666667,99.6738333333334,0.0656021446332759,9,0,0,1
Pinus ponderosa,137,2,0,0,0,,,0,0,,2
Pinus contorta,137,2,0,0,0,,,0,0,,3
Abies concolor,137,2,0,0,0,,,0,0,,4
Abies grandis,137,2,0,0,0,,,0,0,,5
Tsuga heterophylla,137,2,0.40333281951812,2,4.16666666666667,50.3131666666667,0.0533010048077211,10,3,0.3,6
Tsuga mertensiana,137,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,137,2,0,0,0,,,0,0,,8
Alnus rubra,137,2,0,0,0,,,0,0,,9
Abies amabilis,137,2,0,0,0,,,0,0,,10
other,137,2,1.44848413389769,5,8.33333333333333,51.6784166666667,0.0570988309032965,22,4,0.181818181818182,11
Pseudotsuga menziesii,138,1,4.93246034854054,6,4.16666666666667,101.323775,0.0226805212724925,23,0,0,1
Pinus ponderosa,138,1,0,0,0,,,0,0,,2
Pinus contorta,138,1,0,0,0,,,0,0,,3
Abies concolor,138,1,0,0,0,,,0,0,,4
Abies grandis,138,1,0,0,0,,,0,0,,5
Tsuga heterophylla,138,1,0.11939168299365,0.25,0,77.978,0.0165562913907285,1,0,0,6
Tsuga mertensiana,138,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,138,1,0,0,0,,,0,0,,8
Alnus rubra,138,1,0,0,0,,,0,0,,9
Abies amabilis,138,1,0,0,0,,,0,0,,10
other,138,1,1.40335423227187,2.75,0,73.0955555555556,0.0429044129784383,11,0,0,11
Pseudotsuga menziesii,138,2,5.21011071171202,6,0,104.2924,0.0298793527310292,24,0,0,1
Pinus ponderosa,138,2,0,0,0,,,0,0,,2
Pinus contorta,138,2,0,0,0,,,0,0,,3
Abies concolor,138,2,0,0,0,,,0,0,,4
Abies grandis,138,2,0,0,0,,,0,0,,5
Tsuga heterophylla,138,2,0.121736471853174,0.25,0,78.74,0.00977198697068404,1,0,0,6
Tsuga mertensiana,138,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,138,2,0,0,0,,,0,0,,8
Alnus rubra,138,2,0,0,0,,,0,0,,9
Abies amabilis,138,2,0,0,0,,,0,0,,10
other,138,2,1.53285092916742,2.75,0,76.7983111111111,0.0559986274562387,11,0,0,11
Pseudotsuga menziesii,139,1,1.65180937726644,7.5,0,47.1534369047619,0.0685611666621471,32,2,0.0625,1
Pinus ponderosa,139,1,0,0,0,,,0,0,,2
Pinus contorta,139,1,0,0,0,,,0,0,,3
Abies concolor,139,1,0,0,0,,,0,0,,4
Abies grandis,139,1,0,0,0,,,0,0,,5
Tsuga heterophylla,139,1,0,0,0,,,0,0,,6
Tsuga mertensiana,139,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,139,1,0,0,0,,,0,0,,8
Alnus rubra,139,1,0,0,0,,,0,0,,9
Abies amabilis,139,1,0,0,0,,,0,0,,10
other,139,1,0.134627110121414,0.25,0,82.804,0.0516129032258066,3,2,0.666666666666667,11
Pseudotsuga menziesii,139,2,1.9062246689839,7.75,4.16666666666667,51.0581325396825,0.0485226704472999,30,0,0,1
Pinus ponderosa,139,2,0,0,0,,,0,0,,2
Pinus contorta,139,2,0,0,0,,,0,0,,3
Abies concolor,139,2,0,0,0,,,0,0,,4
Abies grandis,139,2,0,0,0,,,0,0,,5
Tsuga heterophylla,139,2,0,0,0,,,0,0,,6
Tsuga mertensiana,139,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,139,2,0,0,0,,,0,0,,8
Alnus rubra,139,2,0,0,0,,,0,0,,9
Abies amabilis,139,2,0,0,0,,,0,0,,10
other,139,2,0.141315648845501,0.25,0,84.836,0.0245398773006134,1,0,0,11
Pseudotsuga menziesii,140,1,0.516537604191989,2,0,58.0178333333333,0.183824018531006,8,0,0,1
Pinus ponderosa,140,1,0,0,0,,,0,0,,2
Pinus contorta,140,1,0,0,0,,,0,0,,3
Abies concolor,140,1,0,0,0,,,0,0,,4
Abies grandis,140,1,0,0,0,,,0,0,,5
Tsuga heterophylla,140,1,0,0,0,,,0,0,,6
Tsuga mertensiana,140,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,140,1,0,0,0,,,0,0,,8
Alnus rubra,140,1,0,0,0,,,0,0,,9
Abies amabilis,140,1,0,0,0,,,0,0,,10
other,140,1,0.0611773274888364,1.25,0,24.6888,0.270327003221203,5,0,0,11
Pseudotsuga menziesii,140,2,1.07690540532591,2.75,12.5,70.3632916666667,0.140261240893398,8,0,0,1
Pinus ponderosa,140,2,0,0,0,,,0,0,,2
Pinus contorta,140,2,0,0,0,,,0,0,,3
Abies concolor,140,2,0,0,0,,,0,0,,4
Abies grandis,140,2,0,0,0,,,0,0,,5
Tsuga heterophylla,140,2,0,0,0,,,0,0,,6
Tsuga mertensiana,140,2,0,0,0,,,0,0,,7
Lithocarpus densiflorus,140,2,0,0,0,,,0,0,,8
Alnus rubra,140,2,0,0,0,,,0,0,,9
Abies amabilis,140,2,0,0,0,,,0,0,,10
other,140,2,0.040703811795902,0.75,0,26.2466666666667,0.083504139887673,3,0,0,11
Pseudotsuga menziesii,141,1,0.293786462843334,1.25,0,54.2713333333333,0.0492855068856811,5,0,0,1
Pinus ponderosa,141,1,0,0,0,,,0,0,,2
Pinus contorta,141,1,0.00851775272362894,0.25,0,20.828,0.138888888888889,1,0,0,3
Abies concolor,141,1,0,0,0,,,0,0,,4
Abies grandis,141,1,0,0,0,,,0,0,,5
Tsuga heterophylla,141,1,0,0,0,,,0,0,,6
Tsuga mertensiana,141,1,0.145590993200386,2.5,8.33333333333333,20.5105,0.128826138063103,10,2,0.2,7
Lithocarpus densiflorus,141,1,0,0,0,,,0,0,,8
Alnus rubra,141,1,0,0,0,,,0,0,,9
Abies amabilis,141,1,0,0,0,,,0,0,,10
other,141,1,0.227811882296142,1.75,0,33.1288571428572,0.0729026245375943,8,1,0.125,11
Pseudotsuga menziesii,141,2,0.318393444797006,1.25,0,56.5785,0.0419707054895729,5,0,0,1
Pinus ponderosa,141,2,0,0,0,,,0,0,,2
Pinus contorta,141,2,0.00980985679532756,0.25,0,22.352,0.0731707317073171,1,0,0,3
Abies concolor,141,2,0,0,0,,,0,0,,4
Abies grandis,141,2,0,0,0,,,0,0,,5
Tsuga heterophylla,141,2,0,0,0,,,0,0,,6
Tsuga mertensiana,141,2,0.174534124406435,3.25,12.5,21.4347777777778,0.155251628666016,10,1,0.1,7
Lithocarpus densiflorus,141,2,0,0,0,,,0,0,,8
Alnus rubra,141,2,0,0,0,,,0,0,,9
Abies amabilis,141,2,0.00383197531067483,0.25,4.16666666666667,13.97,,0,0,,10
other,141,2,0.209376597437877,1.75,8.33333333333333,34.671,0.0481543546059675,7,2,0.285714285714286,11
Pseudotsuga menziesii,142,1,0.502912240079058,7,20.8333333333333,28.8898541666667,0.307048634267682,24,1,0.0416666666666667,1
Pinus ponderosa,142,1,0,0,0,,,0,0,,2
Pinus contorta,142,1,0,0,0,,,0,0,,3
Abies concolor,142,1,0,0,0,,,0,0,,4
Abies grandis,142,1,0,0,0,,,0,0,,5
Tsuga heterophylla,142,1,0.0170456395968398,0.25,0,29.464,0.333333333333333,1,0,0,6
Tsuga mertensiana,142,1,0,0,0,,,0,0,,7
Lithocarpus densiflorus,142,1,0,0,0,,,0,0,,8
Alnus rubra,142,1,0,0,0,,,0,0,,9
Abies amabilis,142,1,0,0,0,,,0,0,,10
other,142,1,0.0968672687790687,1.5,8.33333333333334,28.114625,0.308264190589772,4,0,0,11
Pseudotsuga menziesii,142,2,0.541936316581751,5.25,8.33333333333333,35.9688190476191,0.20188919677552,21,2,0.0952380952380952,1
Pinus ponderosa,142,2,0,0,0,,,0,0,,2
Pinus contorta,142,2,0,0,0,,,0,0,,3
Abies concolor,142,2,0,0,0,,,0,0,,4
Abies grandis,142,2,0,0,0,,,0,0,,5
Tsuga heterophylla,142,2,0,0,0,,,0,0,,6
Tsuga mertensiana,142,2,0,0,0,,,0,0,,7
